ID	Elev	Demand	Pattern
JUNCTION-2999	80.0	0.030720	PATTERN-1	
JUNCTION-3000	10.166789	3.687960	PATTERN-1	
JUNCTION-3001	80.0	0.159690	PATTERN-1	
JUNCTION-3002	80.0	0.095690	PATTERN-1	
JUNCTION-3003	77.664931999999993	0.067520	PATTERN-1	
JUNCTION-3004	76.941284999999993	0.114250	PATTERN-1	
JUNCTION-3005	75.855840999999998	0	PATTERN-1	
JUNCTION-3006	10.0	0.788690	PATTERN-1	
JUNCTION-3007	80.078858999999994	0	PATTERN-1	
JUNCTION-3008	81.699737999999996	0	PATTERN-1	
JUNCTION-3009	77.496244000000004	0	PATTERN-1	
JUNCTION-3010	81.584407999999996	0.010240	PATTERN-1	
JUNCTION-3011	82.437753000000001	0	PATTERN-1	
JUNCTION-3012	10.0	1.141500	PATTERN-1	
JUNCTION-3013	79.438969999999998	1.455450	PATTERN-1	
JUNCTION-3014	72.736001999999999	1.013780	PATTERN-1	
JUNCTION-3015	68.886560000000003	1.858140	PATTERN-1	
JUNCTION-3016	67.940179000000001	1.175040	PATTERN-1	
JUNCTION-3017	10.0	1.645060	PATTERN-1	
JUNCTION-3018	71.291452000000007	1.086020	PATTERN-1	
JUNCTION-3019	63.179836000000002	0.843990	PATTERN-1	
JUNCTION-3020	65.438665	1.256780	PATTERN-1	
JUNCTION-3021	60.845408999999997	1.303480	PATTERN-1	
JUNCTION-3022	61.811421000000003	1.302060	PATTERN-1	
JUNCTION-3023	10.0	1.179200	PATTERN-1	
JUNCTION-3024	62.401426000000001	2.374450	PATTERN-1	
JUNCTION-3025	58.589664999999997	1.465550	PATTERN-1	
JUNCTION-3026	60.0	1.507260	PATTERN-1	
JUNCTION-3027	61.984762000000003	1.801160	PATTERN-1	
JUNCTION-3028	8.9586799999999993	1.223130	PATTERN-1	
JUNCTION-3029	10.0	0.409800	PATTERN-1	
JUNCTION-3030	10.0	0.853330	PATTERN-1	
JUNCTION-3031	78.845222000000007	1.898770	PATTERN-1	
JUNCTION-3032	11.820591	0.790010	PATTERN-1	
JUNCTION-3033	10.0	0	PATTERN-1	
JUNCTION-3034	11.819245	0	PATTERN-1	
JUNCTION-3035	10.0	0.804040	PATTERN-1	
JUNCTION-3036	12.5	0.136270	PATTERN-1	
JUNCTION-3037	10.0	2.994740	PATTERN-1	
JUNCTION-3038	10.0	0.299180	PATTERN-1	
JUNCTION-3039	9.6067420000000006	0	PATTERN-1	
JUNCTION-3040	9.0222529999999992	0	PATTERN-1	
JUNCTION-3041	10.0	0	PATTERN-1	
JUNCTION-3042	70.0	0.657770	PATTERN-1	
JUNCTION-3043	9.9520379999999999	0	PATTERN-1	
JUNCTION-3044	12.868892000000001	0	PATTERN-1	
JUNCTION-3045	9.0826740000000008	0	PATTERN-1	
JUNCTION-3046	10.385247	0	PATTERN-1	
JUNCTION-3047	9.0827460000000002	0	PATTERN-1	
JUNCTION-3048	8.0185359999999992	0	PATTERN-1	
JUNCTION-3049	5.0	0	PATTERN-1	
JUNCTION-3050	10.0	5.528860	PATTERN-1	
JUNCTION-3051	10.0	0	PATTERN-1	
JUNCTION-3052	10.0	0	PATTERN-1	
JUNCTION-3053	63.819760000000002	0.481600	PATTERN-1	
JUNCTION-3054	10.0	0	PATTERN-1	
JUNCTION-3055	10.0	0.214480	PATTERN-1	
JUNCTION-3056	10.0	0.017940	PATTERN-1	
JUNCTION-3057	10.0	1.410460	PATTERN-1	
JUNCTION-3058	10.0	1.762570	PATTERN-1	
JUNCTION-3059	10.0	0.897710	PATTERN-1	
JUNCTION-3060	10.0	2.365120	PATTERN-1	
JUNCTION-3061	10.0	2.504470	PATTERN-1	
JUNCTION-3062	10.0	2.373360	PATTERN-1	
JUNCTION-3063	5.0	0	PATTERN-1	
JUNCTION-3064	66.048096000000001	0.475010	PATTERN-1	
JUNCTION-3065	5.0	0	PATTERN-1	
JUNCTION-3066	10.0	0	PATTERN-1	
JUNCTION-3067	6.0447280000000001	0	PATTERN-1	
JUNCTION-3068	10.0	0	PATTERN-1	
JUNCTION-3069	10.0	0	PATTERN-1	
JUNCTION-3070	10.0	0.155540	PATTERN-1	
JUNCTION-3071	10.0	4.316780	PATTERN-1	
JUNCTION-3072	10.0	0.743960	PATTERN-1	
JUNCTION-3073	9.0	0	PATTERN-1	
JUNCTION-3074	12.5	0.191760	PATTERN-1	
JUNCTION-3075	60.944262999999999	0.412760	PATTERN-1	
JUNCTION-3076	10.0	1.552600	PATTERN-1	
JUNCTION-3077	12.884738	0	PATTERN-1	
JUNCTION-3078	5.0	0	PATTERN-1	
JUNCTION-3079	5.0	0	PATTERN-1	
JUNCTION-3080	12.418172999999999	3.498820	PATTERN-1	
JUNCTION-3081	12.240145999999999	0	PATTERN-1	
JUNCTION-3082	11.976101999999999	0	PATTERN-1	
JUNCTION-3083	10.0	0	PATTERN-1	
JUNCTION-3084	12.5	0.418860	PATTERN-1	
JUNCTION-3085	10.0	1.326650	PATTERN-1	
JUNCTION-3086	64.430054999999996	1.103590	PATTERN-1	
JUNCTION-3087	10.0	0.955330	PATTERN-1	
JUNCTION-3088	11.958575	1.490760	PATTERN-1	
JUNCTION-3089	10.0	4.900830	PATTERN-1	
JUNCTION-3090	10.0	0.282860	PATTERN-1	
JUNCTION-3091	10.0	0	PATTERN-1	
JUNCTION-3092	10.0	2.226660	PATTERN-1	
JUNCTION-3093	10.0	1.266150	PATTERN-1	
JUNCTION-3094	12.5	0.968700	PATTERN-1	
JUNCTION-3095	2.5	0.385390	PATTERN-1	
JUNCTION-3096	12.5	0.288780	PATTERN-1	
JUNCTION-3097	62.5	0.457240	PATTERN-1	
JUNCTION-3098	2.5	2.009280	PATTERN-1	
JUNCTION-3099	2.5	0.207710	PATTERN-1	
JUNCTION-3100	10.0	0	PATTERN-1	
JUNCTION-3101	10.0	4.050650	PATTERN-1	
JUNCTION-3102	10.0	0	PATTERN-1	
JUNCTION-3103	10.0	0	PATTERN-1	
JUNCTION-3104	4.4998189999999996	0	PATTERN-1	
JUNCTION-3105	10.0	0.388200	PATTERN-1	
JUNCTION-3106	10.0	3.666250	PATTERN-1	
JUNCTION-3107	15.0	0	PATTERN-1	
JUNCTION-3108	70.0	1.647410	PATTERN-1	
JUNCTION-3109	5.0	2.128740	PATTERN-1	
JUNCTION-3110	5.0	3.097160	PATTERN-1	
JUNCTION-3111	5.0	0.841500	PATTERN-1	
JUNCTION-3112	5.0	0.314390	PATTERN-1	
JUNCTION-3113	5.0	1.347530	PATTERN-1	
JUNCTION-3114	5.0	0.972170	PATTERN-1	
JUNCTION-3115	5.0	4.083720	PATTERN-1	
JUNCTION-3116	5.0	1.904830	PATTERN-1	
JUNCTION-3117	5.0	1.569490	PATTERN-1	
JUNCTION-3118	5.0	2.488120	PATTERN-1	
JUNCTION-3119	70.0	0.653250	PATTERN-1	
JUNCTION-3120	5.0	1.615470	PATTERN-1	
JUNCTION-3121	5.0	1.017900	PATTERN-1	
JUNCTION-3122	5.0	1.505720	PATTERN-1	
JUNCTION-3123	5.0	0.824370	PATTERN-1	
JUNCTION-3124	5.0	2.461500	PATTERN-1	
JUNCTION-3125	5.0	1.992380	PATTERN-1	
JUNCTION-3126	5.0	2.179060	PATTERN-1	
JUNCTION-3127	5.0	0.234490	PATTERN-1	
JUNCTION-3128	5.0	3.249820	PATTERN-1	
JUNCTION-3129	5.0	1.656940	PATTERN-1	
JUNCTION-3130	39.192687999999997	0.979160	PATTERN-1	
JUNCTION-3131	70.0	1.176350	PATTERN-1	
JUNCTION-3132	5.0	1.604680	PATTERN-1	
JUNCTION-3133	5.0	2.174450	PATTERN-1	
JUNCTION-3134	5.0	0.498890	PATTERN-1	
JUNCTION-3135	5.0	11.320410	PATTERN-1	
JUNCTION-3136	5.0	1.195920	PATTERN-1	
JUNCTION-3137	5.0	2.290580	PATTERN-1	
JUNCTION-3138	5.0	0.110180	PATTERN-1	
JUNCTION-3139	5.0	1.998890	PATTERN-1	
JUNCTION-3140	5.0	0.945330	PATTERN-1	
JUNCTION-3141	5.0	0	PATTERN-1	
JUNCTION-3142	65.661428999999998	1.030260	PATTERN-1	
JUNCTION-3143	5.0	0.413590	PATTERN-1	
JUNCTION-3144	5.0	0	PATTERN-1	
JUNCTION-3145	5.0	0	PATTERN-1	
JUNCTION-3146	5.0	0	PATTERN-1	
JUNCTION-3147	5.0	0	PATTERN-1	
JUNCTION-3148	5.0	0.290540	PATTERN-1	
JUNCTION-3149	10.0	0	PATTERN-1	
JUNCTION-3150	10.0	0	PATTERN-1	
JUNCTION-3151	10.0	0	PATTERN-1	
JUNCTION-3152	5.0	0	PATTERN-1	
JUNCTION-3153	69.709637000000001	0.504150	PATTERN-1	
JUNCTION-3154	5.0	0	PATTERN-1	
JUNCTION-3155	10.0	0	PATTERN-1	
JUNCTION-3156	10.0	0	PATTERN-1	
JUNCTION-3157	10.0	0	PATTERN-1	
JUNCTION-3158	10.0	0	PATTERN-1	
JUNCTION-3159	10.0	0	PATTERN-1	
JUNCTION-3160	5.0	0.027830	PATTERN-1	
JUNCTION-3161	5.0	0	PATTERN-1	
JUNCTION-3162	5.0	7.893060	PATTERN-1	
JUNCTION-3163	5.0	0	PATTERN-1	
JUNCTION-3164	50.0	0	PATTERN-1	
JUNCTION-3165	5.0	0.936690	PATTERN-1	
JUNCTION-3166	5.0	0	PATTERN-1	
JUNCTION-3167	5.0	0	PATTERN-1	
JUNCTION-3168	5.0	0	PATTERN-1	
JUNCTION-3169	5.0	0	PATTERN-1	
JUNCTION-3170	5.0	0	PATTERN-1	
JUNCTION-3171	5.0	0.327300	PATTERN-1	
JUNCTION-3172	5.0	1.493820	PATTERN-1	
JUNCTION-3173	5.0	4.305060	PATTERN-1	
JUNCTION-3174	5.0	0.957410	PATTERN-1	
JUNCTION-3175	82.575762999999995	0	PATTERN-1	
JUNCTION-3176	5.0	0.638240	PATTERN-1	
JUNCTION-3177	5.0	0	PATTERN-1	
JUNCTION-3178	5.0	0.250020	PATTERN-1	
JUNCTION-3179	5.0	0	PATTERN-1	
JUNCTION-3180	5.0	0	PATTERN-1	
JUNCTION-3181	5.0	0	PATTERN-1	
JUNCTION-3182	5.0	0	PATTERN-1	
JUNCTION-3183	5.0	0	PATTERN-1	
JUNCTION-3184	85.0	0	PATTERN-1	
JUNCTION-3185	5.0	0	PATTERN-1	
JUNCTION-3186	5.0	0	PATTERN-1	
JUNCTION-3187	5.0	0.879370	PATTERN-1	
JUNCTION-3188	5.0	0	PATTERN-1	
JUNCTION-3189	5.0	0	PATTERN-1	
JUNCTION-3190	5.0	0.146080	PATTERN-1	
JUNCTION-3191	5.0	1.045710	PATTERN-1	
JUNCTION-3192	5.0	0.144430	PATTERN-1	
JUNCTION-3193	5.0	0.281700	PATTERN-1	
JUNCTION-3194	81.934110000000004	0	PATTERN-1	
JUNCTION-3195	5.0	0.103580	PATTERN-1	
JUNCTION-3196	5.0	0.484430	PATTERN-1	
JUNCTION-3197	5.0	3.268040	PATTERN-1	
JUNCTION-3198	5.0	1.716440	PATTERN-1	
JUNCTION-3199	5.0	1.659130	PATTERN-1	
JUNCTION-3200	5.0	0	PATTERN-1	
JUNCTION-3201	5.0	0	PATTERN-1	
JUNCTION-3202	40.0	6.675930	PATTERN-1	
JUNCTION-3203	39.443499000000003	0.629750	PATTERN-1	
JUNCTION-3204	40.262655000000002	2.637890	PATTERN-1	
JUNCTION-3205	121.940623	1.074140	PATTERN-1	
JUNCTION-3206	40.0	0.129190	PATTERN-1	
JUNCTION-3207	37.491309999999999	0.695880	PATTERN-1	
JUNCTION-3208	40.329244000000003	0.972500	PATTERN-1	
JUNCTION-3209	35.0	0	PATTERN-1	
JUNCTION-3210	37.697400000000002	0	PATTERN-1	
JUNCTION-3211	37.532395999999999	0	PATTERN-1	
JUNCTION-3212	38.783780999999998	0	PATTERN-1	
JUNCTION-3213	40.212282999999999	0	PATTERN-1	
JUNCTION-3214	40.0	0	PATTERN-1	
JUNCTION-3215	34.110424000000002	0.260770	PATTERN-1	
JUNCTION-3216	30.0	2.801350	PATTERN-1	
JUNCTION-3217	27.059045999999999	0.511890	PATTERN-1	
JUNCTION-3218	37.328923000000003	0.962350	PATTERN-1	
JUNCTION-3219	40.0	0.167950	PATTERN-1	
JUNCTION-3220	40.0	0.650790	PATTERN-1	
JUNCTION-3221	40.0	0.053150	PATTERN-1	
JUNCTION-3222	37.113421000000002	0.221240	PATTERN-1	
JUNCTION-3223	35.0	0.804497	PATTERN-1	
JUNCTION-3224	35.0	0.804497	PATTERN-1	
JUNCTION-3225	35.0	0.804497	PATTERN-1	
JUNCTION-3226	35.0	0.804497	PATTERN-1	
JUNCTION-3227	32.419485999999999	3.058450	PATTERN-1	
JUNCTION-3228	35.0	0.804497	PATTERN-1	
JUNCTION-3229	35.0	0.804497	PATTERN-1	
JUNCTION-3230	35.0	0.804497	PATTERN-1	
JUNCTION-3231	35.0	0.804497	PATTERN-1	
JUNCTION-3232	37.328052999999997	0.804497	PATTERN-1	
JUNCTION-3233	40.0	0.804497	PATTERN-1	
JUNCTION-3234	37.259934000000001	0.804497	PATTERN-1	
JUNCTION-3235	35.0	0.804497	PATTERN-1	
JUNCTION-3236	35.0	0.804497	PATTERN-1	
JUNCTION-3237	35.0	0.804497	PATTERN-1	
JUNCTION-3238	32.726137000000001	4.024910	PATTERN-1	
JUNCTION-3239	30.031531999999999	1.527160	PATTERN-1	
JUNCTION-3240	6.0	0.973780	PATTERN-1	
JUNCTION-3241	5.0	1.033630	PATTERN-1	
JUNCTION-3242	5.0	0.542440	PATTERN-1	
JUNCTION-3243	5.0	0.371170	PATTERN-1	
JUNCTION-3244	6.0	0.731080	PATTERN-1	
JUNCTION-3245	5.0	0.692500	PATTERN-1	
JUNCTION-3246	5.0	1.271460	PATTERN-1	
JUNCTION-3247	5.0	1.868690	PATTERN-1	
JUNCTION-3248	5.0	1.141430	PATTERN-1	
JUNCTION-3249	5.0	0.195390	PATTERN-1	
JUNCTION-3250	37.5	0.496810	PATTERN-1	
JUNCTION-3251	8.7728619999999999	1.493810	PATTERN-1	
JUNCTION-3252	9.2071240000000003	1.427850	PATTERN-1	
JUNCTION-3253	5.0	0.285850	PATTERN-1	
JUNCTION-3254	5.0	0.627340	PATTERN-1	
JUNCTION-3255	5.0	0.349360	PATTERN-1	
JUNCTION-3256	5.0	1.103190	PATTERN-1	
JUNCTION-3257	5.0	0.526380	PATTERN-1	
JUNCTION-3258	5.0	0.076180	PATTERN-1	
JUNCTION-3259	5.0	0.491160	PATTERN-1	
JUNCTION-3260	7.4721339999999996	0.298180	PATTERN-1	
JUNCTION-3261	31.187263999999999	1.994820	PATTERN-1	
JUNCTION-3262	5.0	2.613240	PATTERN-1	
JUNCTION-3263	5.0	0.632710	PATTERN-1	
JUNCTION-3264	10.0	1.022210	PATTERN-1	
JUNCTION-3265	10.448722	0.349720	PATTERN-1	
JUNCTION-3266	7.67502	0.974060	PATTERN-1	
JUNCTION-3267	10.0	1.161070	PATTERN-1	
JUNCTION-3268	7.4135499999999999	1.106630	PATTERN-1	
JUNCTION-3269	12.5	0.766980	PATTERN-1	
JUNCTION-3270	12.5	1.837950	PATTERN-1	
JUNCTION-3271	5.0	1.677510	PATTERN-1	
JUNCTION-3272	33.788308000000001	3.645580	PATTERN-1	
JUNCTION-3273	5.0	1.050930	PATTERN-1	
JUNCTION-3274	2.5	0.695990	PATTERN-1	
JUNCTION-3275	12.5	1.362820	PATTERN-1	
JUNCTION-3276	10.484861	1.167630	PATTERN-1	
JUNCTION-3277	10.584752	0.395300	PATTERN-1	
JUNCTION-3278	10.446902	0.455800	PATTERN-1	
JUNCTION-3279	12.5	0.882740	PATTERN-1	
JUNCTION-3280	12.5	0.580390	PATTERN-1	
JUNCTION-3281	5.0	2.065330	PATTERN-1	
JUNCTION-3282	7.9955590000000001	0.992340	PATTERN-1	
JUNCTION-3283	39.975602000000002	0.099210	PATTERN-1	
JUNCTION-3284	11.170332	1.033800	PATTERN-1	
JUNCTION-3285	8.8627870000000009	0.146490	PATTERN-1	
JUNCTION-3286	6.8250770000000003	0	PATTERN-1	
JUNCTION-3287	7.5273240000000001	0.870230	PATTERN-1	
JUNCTION-3288	10.165495999999999	0.602690	PATTERN-1	
JUNCTION-3289	36.608432000000001	0.804497	PATTERN-1	
JUNCTION-3290	37.420572	0.804497	PATTERN-1	
JUNCTION-3291	39.486744999999999	0.804497	PATTERN-1	
JUNCTION-3292	39.528035000000003	0.804497	PATTERN-1	
JUNCTION-3293	36.273439000000003	0.804497	PATTERN-1	
JUNCTION-3294	30.0	4.469640	PATTERN-1	
JUNCTION-3295	37.404614000000002	0.804497	PATTERN-1	
JUNCTION-3296	38.303403000000003	0.804497	PATTERN-1	
JUNCTION-3297	35.0	0.804497	PATTERN-1	
JUNCTION-3298	35.986624999999997	0.804497	PATTERN-1	
JUNCTION-3299	35.0	0.804497	PATTERN-1	
JUNCTION-3300	35.0	0.804497	PATTERN-1	
JUNCTION-3301	35.0	0.804497	PATTERN-1	
JUNCTION-3302	35.0	0.804497	PATTERN-1	
JUNCTION-3303	35.0	0.804497	PATTERN-1	
JUNCTION-3304	35.0	0.804497	PATTERN-1	
JUNCTION-3305	30.0	3.948150	PATTERN-1	
JUNCTION-3306	35.0	0.804497	PATTERN-1	
JUNCTION-3307	35.0	0.804497	PATTERN-1	
JUNCTION-3308	35.0	0.804497	PATTERN-1	
JUNCTION-3309	35.0	0.804497	PATTERN-1	
JUNCTION-3310	35.0	0.804497	PATTERN-1	
JUNCTION-3311	35.0	0.804497	PATTERN-1	
JUNCTION-3312	35.0	0.804497	PATTERN-1	
JUNCTION-3313	35.0	0.804497	PATTERN-1	
JUNCTION-3314	35.0	0.804497	PATTERN-1	
JUNCTION-3315	35.0	0.804497	PATTERN-1	
JUNCTION-3316	30.0	2.924870	PATTERN-1	
JUNCTION-3317	35.0	0.804497	PATTERN-1	
JUNCTION-3318	35.0	0.804497	PATTERN-1	
JUNCTION-3319	35.0	0.804497	PATTERN-1	
JUNCTION-3320	37.5	0.804497	PATTERN-1	
JUNCTION-3321	37.5	0.804497	PATTERN-1	
JUNCTION-3322	38.973393999999999	0.804497	PATTERN-1	
JUNCTION-3323	35.0	0.804497	PATTERN-1	
JUNCTION-3324	35.0	0.804497	PATTERN-1	
JUNCTION-3325	35.0	0.804497	PATTERN-1	
JUNCTION-3326	37.400306	0.804497	PATTERN-1	
JUNCTION-3327	30.0	3.455780	PATTERN-1	
JUNCTION-3328	34.643939000000003	2.072110	PATTERN-1	
JUNCTION-3329	35.0	7.620640	PATTERN-1	
JUNCTION-3330	35.0	0.804497	PATTERN-1	
JUNCTION-3331	37.137104999999998	0.804497	PATTERN-1	
JUNCTION-3332	35.596752000000002	0.804497	PATTERN-1	
JUNCTION-3333	37.234872000000003	0.804497	PATTERN-1	
JUNCTION-3334	37.346096000000003	0.804497	PATTERN-1	
JUNCTION-3335	36.962429999999998	0.804497	PATTERN-1	
JUNCTION-3336	37.5	0.804497	PATTERN-1	
JUNCTION-3337	35.0	0.804497	PATTERN-1	
JUNCTION-3338	30.0	1.351660	PATTERN-1	
JUNCTION-3339	35.0	0.804497	PATTERN-1	
JUNCTION-3340	35.0	3.583230	PATTERN-1	
JUNCTION-3341	35.0	1.518620	PATTERN-1	
JUNCTION-3342	35.0	14.333900	PATTERN-1	
JUNCTION-3343	35.0	0	PATTERN-1	
JUNCTION-3344	35.0	0	PATTERN-1	
JUNCTION-3345	35.0	0	PATTERN-1	
JUNCTION-3346	35.653708000000002	0	PATTERN-1	
JUNCTION-3347	32.5	0.766000	PATTERN-1	
JUNCTION-3348	35.733519000000001	1.468350	PATTERN-1	
JUNCTION-3349	30.696774999999999	3.515170	PATTERN-1	
JUNCTION-3350	30.0	0.883720	PATTERN-1	
JUNCTION-3351	42.5	0.078340	PATTERN-1	
JUNCTION-3352	42.5	0	PATTERN-1	
JUNCTION-3353	35.0	0.494760	PATTERN-1	
JUNCTION-3354	26.328015000000001	0.804497	PATTERN-1	
JUNCTION-3355	29.159334999999999	0.804497	PATTERN-1	
JUNCTION-3356	24.393363000000001	0.804497	PATTERN-1	
JUNCTION-3357	30.0	0.804497	PATTERN-1	
JUNCTION-3358	33.957433999999999	0.804497	PATTERN-1	
JUNCTION-3359	30.0	0.804497	PATTERN-1	
JUNCTION-3360	5.0	0.440620	PATTERN-1	
JUNCTION-3361	30.0	0.627120	PATTERN-1	
JUNCTION-3362	5.0	0.139900	PATTERN-1	
JUNCTION-3363	5.0	0.949690	PATTERN-1	
JUNCTION-3364	5.0	1.432890	PATTERN-1	
JUNCTION-3365	5.0	1.478410	PATTERN-1	
JUNCTION-3366	5.0	2.095840	PATTERN-1	
JUNCTION-3367	5.0	9.376760	PATTERN-1	
JUNCTION-3368	5.0	0.037730	PATTERN-1	
JUNCTION-3369	5.0	0	PATTERN-1	
JUNCTION-3370	5.0	0.445490	PATTERN-1	
JUNCTION-3371	5.0	0.965340	PATTERN-1	
JUNCTION-3372	53.143366999999998	0.774930	PATTERN-1	
JUNCTION-3373	5.0	0.489550	PATTERN-1	
JUNCTION-3374	5.0	0	PATTERN-1	
JUNCTION-3375	5.0	1.022440	PATTERN-1	
JUNCTION-3376	5.0	1.098590	PATTERN-1	
JUNCTION-3377	5.0	0.169870	PATTERN-1	
JUNCTION-3378	5.0	0.774220	PATTERN-1	
JUNCTION-3379	5.0	0.386450	PATTERN-1	
JUNCTION-3380	5.0	0.041340	PATTERN-1	
JUNCTION-3381	8.3478429999999992	0.095510	PATTERN-1	
JUNCTION-3382	9.8591660000000001	0	PATTERN-1	
JUNCTION-3383	50.0	0	PATTERN-1	
JUNCTION-3384	5.0	0	PATTERN-1	
JUNCTION-3385	5.0	0.300410	PATTERN-1	
JUNCTION-3386	5.0	0.741800	PATTERN-1	
JUNCTION-3387	5.0	0.305330	PATTERN-1	
JUNCTION-3388	5.0	0.322400	PATTERN-1	
JUNCTION-3389	5.0	0	PATTERN-1	
JUNCTION-3390	5.0	0.514160	PATTERN-1	
JUNCTION-3391	5.0	0.572610	PATTERN-1	
JUNCTION-3392	5.0	0.257970	PATTERN-1	
JUNCTION-3393	5.0	1.935360	PATTERN-1	
JUNCTION-3394	52.5	0	PATTERN-1	
JUNCTION-3395	5.0	0.210620	PATTERN-1	
JUNCTION-3396	5.0	0.264600	PATTERN-1	
JUNCTION-3397	5.0	0.041790	PATTERN-1	
JUNCTION-3398	5.0	0.139510	PATTERN-1	
JUNCTION-3399	5.0	0	PATTERN-1	
JUNCTION-3400	5.0	0	PATTERN-1	
JUNCTION-3401	5.0	0.069070	PATTERN-1	
JUNCTION-3402	5.0	0.404850	PATTERN-1	
JUNCTION-3403	5.0	0.238340	PATTERN-1	
JUNCTION-3404	5.0	0.140950	PATTERN-1	
JUNCTION-3405	35.0	0	PATTERN-1	
JUNCTION-3406	5.0	0.239740	PATTERN-1	
JUNCTION-3407	5.0	0.400980	PATTERN-1	
JUNCTION-3408	5.0	0.509490	PATTERN-1	
JUNCTION-3409	5.0	0.915560	PATTERN-1	
JUNCTION-3410	5.0	2.287160	PATTERN-1	
JUNCTION-3411	5.0	1.084120	PATTERN-1	
JUNCTION-3412	5.0	3.395640	PATTERN-1	
JUNCTION-3413	5.0	1.002180	PATTERN-1	
JUNCTION-3414	5.0	0	PATTERN-1	
JUNCTION-3415	5.0	0.633900	PATTERN-1	
JUNCTION-3416	35.0	3.248800	PATTERN-1	
JUNCTION-3417	5.0	0.956100	PATTERN-1	
JUNCTION-3418	5.0	0.096500	PATTERN-1	
JUNCTION-3419	5.0	1.627870	PATTERN-1	
JUNCTION-3420	5.0	0.695220	PATTERN-1	
JUNCTION-3421	5.0	0.747510	PATTERN-1	
JUNCTION-3422	5.0	1.189020	PATTERN-1	
JUNCTION-3423	5.0	1.184710	PATTERN-1	
JUNCTION-3424	6.8010299999999999	0.408250	PATTERN-1	
JUNCTION-3425	10.0	0.124720	PATTERN-1	
JUNCTION-3426	9.7800809999999991	0.517850	PATTERN-1	
JUNCTION-3427	29.020184	0	PATTERN-1	
JUNCTION-3428	7.764742	2.112640	PATTERN-1	
JUNCTION-3429	1.4878979999999999	0.070260	PATTERN-1	
JUNCTION-3430	5.0	0.800380	PATTERN-1	
JUNCTION-3431	7.5	0.449490	PATTERN-1	
JUNCTION-3432	5.0	0.169810	PATTERN-1	
JUNCTION-3433	5.0	0.039170	PATTERN-1	
JUNCTION-3434	7.5	0.152250	PATTERN-1	
JUNCTION-3435	3.6830210000000001	0	PATTERN-1	
JUNCTION-3436	8.9435649999999995	0	PATTERN-1	
JUNCTION-3437	7.5	0	PATTERN-1	
JUNCTION-3438	31.349253999999998	0	PATTERN-1	
JUNCTION-3439	5.0	0.514590	PATTERN-1	
JUNCTION-3440	5.0	0.548130	PATTERN-1	
JUNCTION-3441	16.0	2.066150	PATTERN-1	
JUNCTION-3442	13.167343000000001	1.519360	PATTERN-1	
JUNCTION-3443	5.0	0.192170	PATTERN-1	
JUNCTION-3444	5.0	2.628220	PATTERN-1	
JUNCTION-3445	5.0	0.669110	PATTERN-1	
JUNCTION-3446	5.0	2.113720	PATTERN-1	
JUNCTION-3447	5.0	0.963180	PATTERN-1	
JUNCTION-3448	5.0	0.550420	PATTERN-1	
JUNCTION-3449	30.0	0	PATTERN-1	
JUNCTION-3450	5.0	0.485230	PATTERN-1	
JUNCTION-3451	5.0	0.072760	PATTERN-1	
JUNCTION-3452	6.43987	0.179790	PATTERN-1	
JUNCTION-3453	5.0	1.278580	PATTERN-1	
JUNCTION-3454	5.0	0.374780	PATTERN-1	
JUNCTION-3455	5.0	3.468170	PATTERN-1	
JUNCTION-3456	29.233765999999999	0.386550	PATTERN-1	
JUNCTION-3457	30.0	0.502640	PATTERN-1	
JUNCTION-3458	10.0	0.276500	PATTERN-1	
JUNCTION-3459	10.0	0.062120	PATTERN-1	
JUNCTION-3460	30.0	3.521540	PATTERN-1	
JUNCTION-3461	37.5	0.992310	PATTERN-1	
JUNCTION-3462	8.8397199999999998	1.259900	PATTERN-1	
JUNCTION-3463	5.0	2.144710	PATTERN-1	
JUNCTION-3464	10.0	0.089590	PATTERN-1	
JUNCTION-3465	10.0	0	PATTERN-1	
JUNCTION-3466	10.0	1.493500	PATTERN-1	
JUNCTION-3467	15.0	0.254540	PATTERN-1	
JUNCTION-3468	15.0	0	PATTERN-1	
JUNCTION-3469	15.0	0	PATTERN-1	
JUNCTION-3470	5.0	0.375870	PATTERN-1	
JUNCTION-3471	5.0	0.768590	PATTERN-1	
JUNCTION-3472	35.0	0	PATTERN-1	
JUNCTION-3473	5.0	0.382620	PATTERN-1	
JUNCTION-3474	5.0	0.399740	PATTERN-1	
JUNCTION-3475	5.0	0.956170	PATTERN-1	
JUNCTION-3476	5.0	0.849320	PATTERN-1	
JUNCTION-3477	5.0	0.374980	PATTERN-1	
JUNCTION-3478	5.0	0.243410	PATTERN-1	
JUNCTION-3479	5.0	1.506780	PATTERN-1	
JUNCTION-3480	5.0	0.152520	PATTERN-1	
JUNCTION-3481	5.0	0.281960	PATTERN-1	
JUNCTION-3482	7.9019149999999998	0.756760	PATTERN-1	
JUNCTION-3483	37.184215999999999	0	PATTERN-1	
JUNCTION-3484	5.0	0.524150	PATTERN-1	
JUNCTION-3485	5.0	0.077120	PATTERN-1	
JUNCTION-3486	5.0	0.381680	PATTERN-1	
JUNCTION-3487	5.0	0.144970	PATTERN-1	
JUNCTION-3488	7.5	0	PATTERN-1	
JUNCTION-3489	5.0	0.456970	PATTERN-1	
JUNCTION-3490	5.0	0	PATTERN-1	
JUNCTION-3491	10.0	0.322380	PATTERN-1	
JUNCTION-3492	7.526211	0.278110	PATTERN-1	
