,School ID,School Name,Network ,SQRP Total Points Earned,SY 2018-2019 SQRP Rating,SY 2018-2019 Accountability Status,PSAT09 Cohort Growth Percentile,Unnamed: 7,Unnamed: 8,Unnamed: 9,PSAT10 EBRW Annual Growth Percentile,Unnamed: 11,Unnamed: 12,Unnamed: 13,PSAT10 MATH Annual Growth Percentile,Unnamed: 15,Unnamed: 16,Unnamed: 17,SAT11 EBRW Annual Growth Percentile,Unnamed: 19,Unnamed: 20,Unnamed: 21,SAT11 MATH Annual Growth Percentile,Unnamed: 23,Unnamed: 24,Unnamed: 25,SAT11 Cohort Growth Percentile,Unnamed: 27,Unnamed: 28,Unnamed: 29,"SAT11 African-American
 Cohort Growth  Percentile ",Unnamed: 31,Unnamed: 32,Unnamed: 33,"SAT11 Hispanic
 Cohort Growth  Percentile ",Unnamed: 35,Unnamed: 36,Unnamed: 37,"SAT11 English Learner
 Cohort Growth  Percentile ",Unnamed: 39,Unnamed: 40,Unnamed: 41,"SAT11 Diverse Learner
 Cohort Growth  Percentile ",Unnamed: 43,Unnamed: 44,Unnamed: 45,Percent Meeting College Readiness Benchmarks,Unnamed: 47,Unnamed: 48,Unnamed: 49,Freshmen On-Track Rate,Unnamed: 51,Unnamed: 52,4-Year Cohort Graduation Rate,Unnamed: 54,Unnamed: 55,1-Year Dropout Rate,Unnamed: 57,Unnamed: 58,College Enrollment Rate,Unnamed: 60,Unnamed: 61,College Persistence Rate,Unnamed: 63,Unnamed: 64,% Earning Early College and Career Credentials,Unnamed: 66,Unnamed: 67,Average Daily Attendance Rate,Unnamed: 69,Unnamed: 70,"My Voice, My School 5 Essentials Survey ",Unnamed: 72,Unnamed: 73,Data Quality Index Score,Unnamed: 75,Unnamed: 76,National School Growth Percentile - Reading,National School Growth Percentile - Math,Percent of Students Meeting/Exceeding National Average Growth Norms,African-American Growth Percentile - Reading,Hispanic Growth Percentile - Reading,English Learner Growth Percentile - Reading,Diverse Learner Growth Percentile - Reading,African-American Growth Percentile - Math,Hispanic Growth Percentile - Math,English Learner Growth Percentile - Math,Diverse Learner Growth Percentile - Math,National School Attainment %ile - Reading (Grades 3-8),Unnamed: 53,National School Attainment %ile - Math (Grades 3-8),Unnamed: 56,National School Attainment %ile - Reading (Grade 2),Unnamed: 59,National School Attainment %ile - Math (Grade 2),Unnamed: 65,Average Daily Attendance Rate (Grades K-8),Unnamed: 68,"My Voice, My School 5 Essentials Survey",Unnamed: 71,Unnamed: 74,the_geom,SCHOOL_ID,SCHOOL_NM,SCH_ADDR,GRADE_CAT,GRADES,SCH_TYPE,long,lat,geometry
38,609995.0,HITCH,Network 1,4.0,Level 1+,Good Standing,,100,3,16.25,,100,4,16.25,,100,4,10,,,,,,100,4,1.25,,100,5,1.25,,100,5,1.25,,,,,,100,4,1.25,,100,5,1.25,,100,3,1.25,,100,4,,,100,,5,,,4,2.5,,100,3,,,4,,,5,,,5,99.6,,,66,70,62.8,,66,83,71,,57,85,30,86,5,83,4,76,100,61,2.5,95.9,20,Well Organized,10,5,POINT (-87.77912305214302 41.98367169519542),609995,HITCH,"5625 N McVicker Ave, 60646",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.77912305219999,41.9836716963,POINT (-87.77912305219999 41.9836716963)
39,610011.0,JAMIESON,Network 2,4.3,Level 1+,Good Standing,,100,3,16.25,,100,4,16.25,,100,4,10,,,,,,100,3,1.25,,100,4,1.25,,100,5,1.25,,,,,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,4,,,100,,5,,,4,2.5,,100,4,,,5,,,5,,,5,99.9,,,56,85,61.2,,46,56,97,,85,86,99,88,5,91,5,85,100,86,2.5,96,20,Well Organized,10,5,POINT (-87.70052941984592 41.98464077590956),610011,JAMIESON,"5650 N Mozart St, 60659",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7005294202,41.984640776300004,POINT (-87.7005294202 41.9846407763)
40,610013.0,PILSEN,Network 7,4.1,Level 1+,Good Standing,,100,4,18.75,,100,4,18.75,,100,4,10,,,,,,100,5,1.25,,,,,,,,,,,,,,100,5,1.25,,,,,,,,,,100,3,,,100,,5,,,1,2.5,,100,2,,,5,,,4,,,5,99.8,,,70,88,60.4,,75,,,,88,,,46,5,56,3,3,100,16,2.5,96.4,20,Organized,10,5,POINT (-87.66220943343347 41.858848875127656),610013,PILSEN,"1420 W 17th St, 60608",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.66220943350001,41.8588488763,POINT (-87.66220943350001 41.8588488763)
41,610016.0,KELLOGG,Network 10,4.3,Level 1+,Good Standing,,100,4,17.5,,100,4,17.5,,100,4,10,,100,4,1.25,,,,,,,,,,100,4,1.25,,100,5,1.25,,,,,,,,,,100,3,1.25,,100,4,,,100,,5,,,4,2.5,,100,4,,,5,,,5,,,5,100,,,70,81,63.7,62,,,60,82,,,40,81,5,66,3,74,100,72,2.5,97.1,20,Well Organized,10,5,POINT (-87.67723250603343 41.72526343941196),610016,KELLOGG,"9241 S Leavitt St, 60620",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.67723250659999,41.7252634398,POINT (-87.67723250659999 41.7252634398)
42,610041.0,LOCKE J,Network 3,4.1,Level 1+,Good Standing,,100,4,16.25,,100,4,16.25,,100,4,10,,,,,,100,5,1.25,,100,5,1.25,,100,5,1.25,,,,,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,4,,,100,,5,,,3,2.5,,100,2,,,4,,,5,,,5,99.2,,,87,82,67.5,,87,76,98,,82,84,70,73,5,59,3,44,100,38,2.5,95.2,20,Well Organized,10,5,POINT (-87.79560407108775 41.93176235386544),610041,"LOCKE, J","2828 N Oak Park Ave, 60634",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7956040707,41.931762354499995,POINT (-87.79560407069999 41.93176235449999)
43,610046.0,LYON,Network 3,4.2,Level 1+,Good Standing,,100,3,16.25,,100,4,16.25,,100,4,10,,,,,,100,4,1.25,,100,5,1.25,,100,1,1.25,,,,,,100,5,1.25,,100,5,1.25,,100,2,1.25,,100,5,,,100,,5,,,4,2.5,,100,4,,,5,,,4,,,5,99.7,,,66,75,62.1,,64,82,6,,73,84,12,90,5,90,5,88,100,89,2.5,96.2,20,Organized,10,5,POINT (-87.77717419891789 41.93419216195367),610046,LYON,"2941 N McVicker Ave, 60634",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7771741985,41.934192163,POINT (-87.77717419850001 41.934192163)
44,610052.0,MANN,Network 12,4.4,Level 1+,Good Standing,,100,5,18.75,,100,5,18.75,,100,5,10,,100,5,1.25,,,,,,,,,,,,,,100,5,1.25,,,,,,,,,,,,,,100,3,,,100,,5,,,1,2.5,,100,1,,,4,,,5,,,5,99.2,,,94,98,71.8,94,,,,97,,,,44,5,36,2,8,100,5,2.5,95.4,20,Well Organized,10,5,POINT (-87.57481563733104 41.74827412688152),610052,MANN,"8050 S Chappel Ave, 60617",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5748156376,41.748274128,POINT (-87.5748156376 41.748274128)
45,610055.0,FARADAY,Network 5,4.5,Level 1+,Good Standing,,100,5,18.75,,100,5,18.75,,100,4,10,,100,5,1.25,,,,,,,,,,,,,,100,5,1.25,,,,,,,,,,,,,,100,3,,,100,,5,,,3,2.5,,100,5,,,4,,,5,,,5,100,,,99,99,65.4,99,,,,99,,,,51,5,40,3,49,100,90,2.5,95.4,20,Well Organized,10,5,POINT (-87.70809202044725 41.87971359062364),610055,FARADAY,"3250 W Monroe St, 60624",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7080920199,41.8797135916,POINT (-87.70809201989999 41.8797135916)
46,610059.0,MAYER,Network 4,3.7,Level 1+,Good Standing,,100,3,16.25,,100,3,16.25,,100,3,10,,100,2,1.25,,100,3,1.25,,,,,,100,4,1.25,,100,2,1.25,,100,2,1.25,,,,,,100,1,1.25,,100,5,,,100,,5,,,5,2.5,,100,4,,,4,,,5,,,5,99.7,,,58,47,57.8,29,46,,60,15,28,,1,96,5,93,5,96,100,88,2.5,95.4,20,Well Organized,10,5,POINT (-87.6572874390699 41.9232035215517),610059,MAYER,"2250 N Clifton Ave, 60614",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.65728743870001,41.9232035225,POINT (-87.65728743870001 41.9232035225)
47,610060.0,JACKSON A,Network 6,3.6,Level 1+,Good Standing,,100,3,17.5,,100,3,17.5,,100,4,10,,100,4,1.25,,100,3,1.25,,,,,,,,,,100,4,1.25,,100,4,1.25,,,,,,,,,,100,5,,,100,,5,,,3,2.5,,100,3,,,5,,,1,,,5,99.9,,,54,61,61.7,50,48,,,52,50,,,95,5,90,5,54,100,46,2.5,97.6,20,Not Yet Organized,10,5,POINT (-87.66098467185456 41.87429963784802),610060,"JACKSON, A","1340 W Harrison St, 60607",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.66098467200001,41.874299638800004,POINT (-87.66098467200001 41.8742996388)
48,610065.0,TILL,Network 9,4.4,Level 1+,Good Standing,,100,5,17.5,,98,5,17.5,,99,4,10,,100,5,1.25,,,,,,,,,,100,3,1.25,,98,5,1.25,,,,,,,,,,100,5,1.25,,100,3,,,98,,5,,,2,2.5,,100,3,,,4,,,5,,,5,100,,,92,99,64.1,92,,,32,99,,,99,48,5,68,3,17,100,51,2.5,95.4,20,Well Organized,10,5,POINT (-87.60935721102054 41.77542384358335),610065,TILL,"6543 S Champlain Ave, 60637",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6093572107,41.7754238441,POINT (-87.6093572107 41.7754238441)
49,610066.0,MCDADE,Network 12,3.5,Level 1+,Good Standing,,100,3,18.75,,100,2,18.75,,100,3,10,,100,3,1.25,,,,,,,,,,,,,,100,2,1.25,,,,,,,,,,,,,,100,5,,,100,,5,,,5,2.5,,100,5,,,5,,,2,,,5,100,,,42,27,58.4,38,,,,23,,,,99,5,99,5,99,100,99,2.5,96.8,20,Partially Organized,10,5,POINT (-87.61921444366602 41.73454990758765),610066,MCDADE,"8801 S Indiana Ave, 60619",ES,"K, 1, 2, 3, 4, 5, 6",District,-87.6192144433,41.7345499085,POINT (-87.6192144433 41.7345499085)
50,610078.0,INTER-AMERICAN,Network 4,4.4,Level 1+,Good Standing,,100,4,17.5,,100,5,17.5,,100,5,10,,,,,,100,5,1.25,,100,5,1.25,,,,,,,,,,100,5,1.25,,100,5,1.25,,,,,,100,4,,,100,,5,,,3,2.5,,100,2,,,5,,,3,,,5,99.7,,,83,94,71.3,,85,70,,,94,88,,80,5,75,4,58,100,27,2.5,96.2,20,Moderately Organized,10,5,POINT (-87.65157334215013 41.94900330015414),610078,INTER-AMERICAN,"851 W Waveland Ave, 60613",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6515733418,41.9490033007,POINT (-87.6515733418 41.9490033007)
51,610084.0,KELLER,Network 10,4.6,Level 1+,Good Standing,,100,4,18.75,,100,4,18.75,,100,5,10,,100,5,1.25,,,,,,,,,,,,,,100,5,1.25,,,,,,,,,,,,,,100,5,,,100,,5,,,5,2.5,,100,5,,,5,,,5,,,5,99.9,,,78,85,73.9,82,,,,84,,,,99,5,99,5,99,100,99,2.5,97.4,20,Well Organized,10,5,POINT (-87.69727833700603 41.69717033376076),610084,KELLER,"3020 W 108th St, 60655",ES,"1, 2, 3, 4, 5, 6, 7, 8",District,-87.69727833649999,41.6971703346,POINT (-87.69727833649999 41.6971703346)
52,610099.0,NORWOOD PARK,Network 1,4.3,Level 1+,Good Standing,,100,3,18.75,,100,4,18.75,,100,4,10,,,,,,100,4,1.25,,,,,,,,,,,,,,100,5,1.25,,,,,,,,,,100,5,,,100,,5,,,5,2.5,,100,5,,,5,,,5,,,5,99.9,,,46,75,60,,60,,,,82,,,92,5,95,5,98,100,97,2.5,96,20,Well Organized,10,5,POINT (-87.8029794402957 41.98815250593599),610099,NORWOOD PARK,"5900 N Nina Ave, 60631",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.8029794402,41.988152506700004,POINT (-87.80297944020001 41.9881525067)
53,610105.0,ORIOLE PARK,Network 1,4.1,Level 1+,Good Standing,,100,3,17.5,,100,4,17.5,,100,4,10,,,,,,100,5,1.25,,,,,,100,4,1.25,,,,,,100,5,1.25,,,,,,100,2,1.25,,100,5,,,100,,5,,,4,2.5,,100,3,,,4,,,5,,,5,99.9,,,50,88,63.5,,70,,56,,84,,25,94,5,95,5,74,100,63,2.5,95.8,20,Well Organized,10,5,POINT (-87.8120540397679 41.97850137610472),610105,ORIOLE PARK,"5424 N Oketo Ave, 60656",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.81205403930001,41.9785013767,POINT (-87.81205403930001 41.9785013767)
54,610111.0,PALMER,Network 1,4.1,Level 1+,Good Standing,,100,3,16.25,,100,5,16.25,,100,4,10,,,,,,100,4,1.25,,100,5,1.25,,100,5,1.25,,,,,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,4,,,100,,5,,,4,2.5,,100,3,,,4,,,4,,,5,99.5,,,66,94,67.3,,64,95,92,,88,92,99,81,5,86,4,84,100,67,2.5,95.4,20,Organized,10,5,POINT (-87.73921294544903 41.973289392402634),610111,PALMER,"5051 N Kenneth Ave, 60630",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.73921294530001,41.9732893936,POINT (-87.73921294530001 41.9732893936)
55,610115.0,PARK MANOR,Network 12,4.1,Level 1+,Good Standing,,100,4,18.75,,100,4,18.75,,100,3,10,,100,5,1.25,,,,,,,,,,,,,,100,5,1.25,,,,,,,,,,,,,,100,3,,,100,,5,,,3,2.5,,100,2,,,5,,,5,,,5,99.5,,,78,73,57.1,79,,,,73,,,,46,5,38,2,69,100,36,2.5,96.4,20,Well Organized,10,5,POINT (-87.61154559301644 41.76647654247946),610115,PARK MANOR,"7037 S Rhodes Ave, 60637",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.61154559290001,41.7664765437,POINT (-87.61154559290001 41.7664765437)
56,610116.0,PARKSIDE,Network 12,4.7,Level 1+,Good Standing,,98,5,18.75,,98,5,18.75,,98,5,10,,98,5,1.25,,,,,,,,,,,,,,98,5,1.25,,,,,,,,,,,,,,98,4,,,98,,5,,,4,2.5,,95,4,,,4,,,5,,,5,99.4,,,97,99,70.2,97,,,,99,,,,72,5,79,4,82,100,82,2.5,95.2,20,Well Organized,10,5,POINT (-87.58295438278273 41.76855518950886),610116,PARKSIDE,"6938 S East End Ave, 60649",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5829543833,41.7685551906,POINT (-87.58295438330001 41.7685551906)
57,610122.0,PEIRCE,Network 2,4.1,Level 1+,Good Standing,,100,4,15,,100,3,15,,100,4,10,,100,2,1.25,,100,5,1.25,,100,3,1.25,,100,5,1.25,,100,4,1.25,,100,4,1.25,,100,4,1.25,,100,4,1.25,,100,4,,,100,,5,,,4,2.5,,100,3,,,5,,,4,,,5,99.8,,,71,69,61.7,29,81,46,75,66,58,50,65,82,5,73,4,80,100,52,2.5,96.1,20,Organized,10,5,POINT (-87.66585003700392 41.98345579149934),610122,PEIRCE,"1423 W Bryn Mawr Ave, 60660",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.66585003639999,41.983455792600004,POINT (-87.66585003639999 41.9834557926)
58,610123.0,PENN,Network 5,4.3,Level 1+,Good Standing,,98,5,18.75,,97,4,18.75,,98,4,10,,98,5,1.25,,,,,,,,,,,,,,97,5,1.25,,,,,,,,,,,,,,98,3,,,97,,5,,,1,2.5,,95,1,,,5,,,5,,,5,99.8,,,99,87,62.7,98,,,,86,,,,45,5,26,2,3,95,4,2.5,97.1,20,Well Organized,10,5,POINT (-87.7223855479275 41.85837241920013),610123,PENN,"1616 S Avers Ave, 60623",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.72238554799999,41.858372420100004,POINT (-87.72238554799999 41.8583724201)
